Country,Region,Latitude,Longitude,extract_date,sex,age_0,age_1,age_2,age_3,age_4,age_5,age_6,age_7,age_8,age_9,age_10,age_11,age_12,age_13,age_14,age_15,age_16,age_17,age_18,age_19,age_20,age_21,age_22,age_23,age_24,age_25,age_26,age_27,age_28,age_29,age_30,age_31,age_32,age_33,age_34,age_35,age_36,age_37,age_38,age_39,age_40,age_41,age_42,age_43,age_44,age_45,age_46,age_47,age_48,age_49,age_50,age_51,age_52,age_53,age_54,age_55,age_56,age_57,age_58,age_59,age_60,age_61,age_62,age_63,age_64,age_65,age_66,age_67,age_68,age_69,age_70,age_71,age_72,age_73,age_74,age_75,age_76,age_77,age_78,age_79,age_80,age_81,age_82,age_83,age_84,age_85,age_86,age_87,age_88,age_89,age_90,age_91,age_92,age_93,age_94,age_95
England,Yorkshire and The Humber,53.9318994,-1.166471661,2019-06-01,persons,54101.8,61965.4,64714.8,66078.9,66678.0,67327.0,69285.6,71122.9,70550.3,70581.9,70028.3,69497.4,67328.7,65796.4,64703.5,63756.5,61524.0,60727.6,63062.8,70288.4,74848.4,77375.7,80678.0,80832.6,80318.4,79468.2,80560.0,82309.0,82257.8,81451.7,80764.8,83095.5,80529.1,80553.1,79857.6,77622.09999999999,76920.0,76524.5,76989.0,76348.5,72539.6,66376.8,65748.5,67670.5,68964.5,70620.8,74314.8,77964.3,81828.0,79306.1,80904.7,80508.6,80373.3,80166.5,80137.3,79401.5,78226.8,76411.7,73690.7,70715.2,68724.4,68008.4,64723.3,62315.6,59158.8,60135.7,57726.0,56428.8,56833.6,57321.2,58446.6,61924.7,65631.5,48160.2,48382.6,45720.2,41925.0,36729.3,33365.7,34590.0,33184.7,31729.4,29261.8,26595.0,24077.7,21449.7,19193.9,16935.2,14903.5,12861.7,10547.8,8521.9,7050.9,5591.6,4247.6,10922.2
England,Yorkshire and The Humber,53.9318994,-1.166471661,2019-07-01,persons,53744.3,61653.9,64595.5,66051.8,66775.9,67307.1,69138.8,70933.0,70831.6,70662.2,69893.4,69780.3,67323.2,65898.5,64855.6,63900.0,61568.5,60739.0,62746.3,69484.7,74516.7,77054.9,80431.6,80480.5,80182.7,79441.3,80489.3,82351.4,82217.2,81652.3,80743.2,82983.9,80876.2,80619.0,80187.3,77484.0,77182.6,76440.7,76986.1,76612.9,73020.0,66691.7,65491.3,67766.2,68976.3,70334.1,73954.4,77643.4,81850.6,79408.7,80849.2,80624.1,80456.2,79902.4,80037.0,79725.1,78229.1,76688.8,73703.6,71025.7,69081.3,67883.9,64917.7,62499.2,59309.1,59764.3,58246.9,56223.9,56917.7,57090.0,58358.9,61167.2,66394.6,49091.8,47722.0,46337.3,42083.3,37199.4,33396.4,34254.1,33205.0,31861.4,29254.0,26744.7,24270.1,21476.6,19151.2,17040.7,14964.5,12918.6,10603.2,8630.8,7064.5,5610.3,4259.5,10987.1
England,Yorkshire and The Humber,53.9318994,-1.166471661,2019-08-01,persons,53856.2,61564.1,64267.4,66131.0,66737.4,67099.6,69109.5,71013.4,70850.8,70640.9,69845.8,69989.9,67440.5,66097.4,65011.6,63936.9,61821.6,60811.5,62082.6,68859.4,74100.3,76577.7,79956.2,80412.0,80305.5,79370.7,80095.6,82743.9,81921.1,82074.0,80717.9,82974.6,81179.2,80405.6,80462.8,77702.6,77367.5,76460.6,76714.6,77083.4,73632.9,66940.59999999999,65428.4,67702.0,68795.1,70203.0,73730.5,77200.0,81858.4,79539.1,80864.7,80682.0,80267.2,79958.9,79789.2,79984.4,78343.5,76874.3,73915.3,71218.3,69532.90000000001,67677.3,65093.1,62770.7,59417.6,59585.2,58479.8,56108.3,57138.4,56805.3,57835.2,60798.7,66802.3,50225.6,47225.4,46972.2,42124.1,37641.4,33395.9,34019.0,33171.0,31799.3,29373.5,26859.0,24384.8,21563.7,19209.9,17092.3,15024.4,12914.7,10692.9,8610.300000000001,7065.3,5627.0,4302.3,11030.7
England,Yorkshire and The Humber,53.9318994,-1.166471661,2019-09-01,persons,53664.4,61178.1,64123.2,66167.7,66747.0,67006.2,68867.0,71014.9,70826.8,70890.0,69830.2,70011.5,67441.6,66366.2,65143.1,64125.3,62010.4,60747.8,61476.6,68582.6,73857.0,76169.9,79625.09999999999,80183.8,80596.5,79108.2,80014.0,82787.5,81727.8,82470.9,80478.6,83115.8,81268.7,80489.4,80628.2,78007.7,77440.2,76572.09999999999,76833.8,77255.1,73847.6,67331.3,65525.4,67603.7,68666.2,70191.9,73096.0,77088.9,81731.0,79655.3,80526.9,80915.1,80038.40000000001,80235.2,79632.2,80396.4,78185.4,77067.8,74111.6,71350.8,69759.7,67802.0,65237.1,63109.3,59355.3,59445.7,58703.8,56152.0,56907.1,56848.2,57587.6,60470.1,66813.1,51544.9,46651.8,47441.0,42226.1,37965.1,33486.9,33928.6,33065.0,31933.7,29389.4,26942.9,24521.4,21653.4,19256.6,17075.1,15132.1,12920.5,10748.5,8666.8,7083.7,5634.7,4324.6,11059.3
England,Yorkshire and The Humber,53.9318994,-1.166471661,2019-10-01,persons,53434.1,61055.1,64026.0,66165.4,66498.0,67024.9,68857.3,71216.5,70657.6,71129.3,69798.0,70331.8,67609.4,66608.1,65236.8,64334.3,62337.6,61160.2,64497.2,69871.2,74062.9,77536.4,81129.7,81533.2,81640.0,79428.9,80394.1,82787.5,82142.5,82784.3,80474.7,83136.2,81607.0,80570.6,80762.3,78147.7,77683.4,76735.7,76836.5,77580.3,74071.1,67956.4,65451.1,67667.8,68370.7,70393.1,72714.4,76682.4,81782.1,79695.7,80412.5,81098.4,79776.6,79970.7,80008.4,80599.40000000001,78271.3,77294.1,74178.4,71620.5,69752.8,67770.0,65690.4,63462.3,59332.8,59263.3,58977.4,56316.0,56574.1,56759.2,57498.1,59930.5,66830.8,53038.1,46014.3,47822.1,42325.0,38309.4,33463.8,33820.8,33175.5,31988.9,29355.3,27069.6,24565.4,21829.7,19253.1,17084.8,15133.9,13003.2,10786.1,8780.9,7054.3,5642.5,4330.3,11095.1
England,Yorkshire and The Humber,53.9318994,-1.166471661,2019-11-01,persons,53677.0,60958.8,63719.3,66187.6,66415.1,67152.7,68585.9,71384.8,70534.7,71290.0,70138.3,70333.0,67720.1,66934.2,65182.8,64754.3,62492.9,61183.5,65110.1,70158.9,74246.8,77657.0,81125.4,81751.8,81808.6,79648.4,80391.3,82834.4,82079.4,83015.4,80778.8,83088.40000000001,81926.1,80466.4,80991.4,78643.6,77649.4,76859.9,76728.2,77766.7,74302.0,68644.0,65542.4,67735.3,68067.6,70345.0,72361.7,76333.6,81748.1,79805.1,80278.4,81170.9,79871.1,79925.7,80087.5,80602.9,78531.3,77249.3,74369.4,71857.2,69709.6,67793.0,66274.0,63448.6,59570.8,59133.8,59084.6,56683.6,56126.6,56690.5,57329.3,59593.1,66532.6,54399.6,45574.9,48214.1,42422.3,38617.7,33636.0,33640.2,33129.8,32087.0,29306.3,27202.8,24483.9,21929.2,19297.7,17110.1,15093.0,13081.8,10738.5,8851.0,6986.7,5667.9,4379.5,11048.7
England,Yorkshire and The Humber,53.9318994,-1.166471661,2019-12-01,persons,53527.9,60677.9,63728.4,66111.8,66466.3,67161.3,68345.3,71252.6,70567.3,71150.7,70598.1,70452.9,67874.6,67117.2,65073.5,65051.3,62787.1,61004.9,64944.7,70155.1,74268.1,77555.8,80550.6,82106.8,81983.2,79743.0,80193.2,82835.3,82016.7,83286.0,80940.2,83208.8,82221.6,80497.5,80833.9,79013.3,77812.4,76920.2,76801.3,77840.0,74768.1,69088.2,65643.5,67694.9,68012.6,70014.6,72096.1,76111.2,81329.6,80354.3,80196.0,81061.8,79993.2,80085.09999999999,79895.7,80606.8,78636.6,77529.7,74269.4,72394.1,69571.7,67929.7,66476.8,63678.2,59763.8,59027.9,59166.8,56965.5,55662.8,56604.4,57277.4,59334.9,65913.5,55785.2,45127.6,48806.2,42454.9,38872.0,33869.3,33327.5,33020.7,32130.9,29205.7,27242.0,24464.6,22061.0,19275.6,17108.3,15014.9,13126.9,10628.9,8920.7,6966.8,5661.2,4363.3,10967.7
England,Yorkshire and The Humber,53.9318994,-1.166471661,2020-01-01,persons,52923.3,60531.5,63532.4,65851.5,66557.4,67067.3,68029.5,71323.2,70523.0,71134.3,70606.7,70596.0,68168.6,67196.7,65219.1,65149.7,62940.3,61109.0,64403.2,69732.3,74171.7,77094.5,79981.7,82368.7,81639.7,79591.2,79980.4,82505.4,81668.9,83011.7,81310.6,83002.1,82235.1,81069.9,80884.8,78930.8,77992.2,77002.3,76809.8,77751.3,75081.0,69730.4,65731.9,67357.0,68064.6,69756.5,71913.3,75941.1,80713.6,80931.2,79816.0,81159.8,80228.8,79959.8,80003.0,80677.6,78657.4,77541.4,74558.2,72631.1,69491.9,68139.3,66648.5,63897.0,60119.6,58874.5,59314.5,56992.0,55604.0,56591.2,56932.6,59009.6,65066.5,57599.7,44726.2,49309.3,42485.8,39200.6,34023.7,33110.2,33027.0,32035.7,29346.7,27266.5,24465.8,22078.6,19324.9,17185.2,14968.7,13144.0,10691.0,8959.6,6942.7,5667.3,4406.3,10928.7
England,Yorkshire and The Humber,53.9318994,-1.166471661,2020-02-01,persons,53628.0,60272.7,63486.6,65817.3,66528.6,66992.3,68117.3,70992.7,70701.0,71208.1,70639.3,70601.1,68540.5,67517.0,65236.1,65073.4,63155.4,61535.4,64036.6,69373.0,74370.2,76894.2,79808.0,82382.7,81841.1,79822.3,80024.09999999999,82167.9,81791.5,83398.3,81436.3,82763.6,82699.9,81135.9,80654.8,79538.5,78114.7,76996.2,76860.9,77805.9,75510.4,70311.6,65897.0,67174.2,67975.1,69501.6,71793.2,75476.3,80269.8,81119.4,79683.9,81145.6,80453.1,79815.2,80244.3,80701.2,78517.3,77633.9,74893.1,73016.8,69385.7,68171.8,66996.3,63791.2,60318.4,59066.1,59470.9,56867.0,55695.3,56349.0,56990.5,58554.6,63999.7,59514.3,44679.6,49405.2,42446.8,39633.8,34081.6,33021.1,32914.1,31903.1,29315.7,27429.9,24406.9,21964.1,19419.0,17102.8,14934.1,13084.3,10744.6,8861.7,6944.2,5636.6,4372.5,10750.1
England,Yorkshire and The Humber,53.9318994,-1.166471661,2020-03-01,persons,53517.1,60226.7,63122.6,65526.3,66673.3,67008.9,67988.3,70635.9,70990.9,71086.4,70779.7,70428.0,68924.4,67477.1,65592.6,64785.1,63582.0,61715.2,63790.1,69000.1,74399.4,76722.4,79884.1,82251.3,81836.3,79745.7,80081.6,81634.0,82161.2,83450.0,81673.5,82288.0,83469.6,81095.7,80748.7,79505.8,78379.7,77076.9,76825.2,77652.8,76040.5,70737.8,66068.2,66592.7,68299.9,69394.7,71591.5,75014.2,79936.5,81252.8,79526.5,81106.6,80502.9,79949.2,80190.9,80401.2,79004.0,77631.0,75149.8,72875.0,69806.3,68219.4,67084.9,64002.8,60603.7,58859.3,59554.5,56862.1,55800.7,56371.7,56891.3,57991.3,63585.1,60864.2,44986.7,49047.0,42820.5,40004.8,34112.7,32807.3,33054.6,31626.2,29667.5,27312.4,24447.3,22019.5,19432.5,17121.0,14930.1,13055.7,10868.0,8794.8,6955.3,5678.6,4320.8,10809.1
England,Yorkshire and The Humber,53.9318994,-1.166471661,2020-04-01,persons,52681.5,60161.3,62896.6,65501.6,66561.4,66992.2,67848.4,70304.2,71203.1,70867.4,70956.1,70434.8,69429.0,67254.7,65793.7,65001.0,63761.5,61683.8,63548.3,68452.8,74178.8,76615.5,79687.6,82395.4,81708.4,79449.0,80036.5,81464.9,82380.1,83450.0,81764.8,82079.1,83541.4,81390.7,80953.2,79777.40000000001,78402.0,76983.5,76909.8,77678.4,76231.1,71355.3,66325.9,66073.2,68482.3,69292.7,71280.09999999999,74728.5,79217.7,81530.8,79378.5,81099.6,80333.7,80273.4,80195.7,80366.5,78972.5,77749.2,75429.1,73117.0,70003.8,68071.2,67448.2,64086.9,61198.4,58822.1,59532.0,56936.4,55799.5,56225.6,56798.3,57781.5,62808.5,62139.7,45656.0,48372.3,43417.5,40193.6,34498.700000000004,32442.3,33166.2,31496.1,29775.3,27383.2,24554.0,21957.7,19540.2,17160.4,14932.8,13058.9,10955.0,8773.4,6976.2,5668.4,4362.7,10815.8
England,Yorkshire and The Humber,53.9318994,-1.166471661,2020-05-01,persons,52772.8,59755.5,62742.8,65393.8,66442.2,67075.5,67610.4,70044.0,71196.4,70880.7,70884.2,70217.7,69793.9,67348.7,65793.2,65033.0,63848.3,61766.7,63144.0,68150.4,73644.3,76228.5,79219.9,82344.8,81395.7,78814.3,79855.1,80973.2,82515.6,83132.7,82023.4,81866.4,83602.0,81261.90000000001,81200.8,79964.8,78260.6,77001.8,76883.6,77619.9,76374.4,71946.3,66549.0,65886.9,68362.4,69090.4,71018.7,74588.8,78601.0,81510.6,79275.3,81103.6,80312.3,80468.0,80007.8,80152.6,79179.8,77808.5,75691.4,73220.6,70193.5,68130.8,67566.7,64023.1,61557.9,58809.3,59406.0,56956.9,55873.4,55981.2,56655.8,57516.1,61744.3,63343.4,46323.1,47596.4,43920.8,40253.1,34794.5,32012.2,33114.6,31359.4,29748.4,27182.8,24477.7,21915.9,19315.0,17077.4,14846.2,12903.5,10793.5,8730.1,6894.6,5516.9,4293.5,10530.5
England,Yorkshire and The Humber,53.9318994,-1.166471661,2020-06-01,persons,52147.3,59436.2,62523.9,65189.7,66496.3,66949.1,67568.5,69596.3,71395.8,70889.6,70786.2,70241.0,69781.9,67451.6,66019.7,64940.7,64137.8,61784.7,62648.0,67728.7,73105.4,76194.3,78733.2,82298.3,80960.5,78843.9,79810.09999999999,80870.4,82431.1,82784.4,82194.3,81648.2,83788.6,81279.7,81126.2,80259.7,78115.2,77285.0,76892.7,77269.2,76660.2,72707.4,66616.4,65934.8,67967.1,69096.1,70654.3,74344.5,77872.2,81768.9,79352.1,80884.6,80442.7,80393.90000000001,80032.3,79996.5,79141.9,77931.4,76122.8,73306.7,70320.6,68305.6,67594.8,64298.1,61792.1,58625.0,59491.4,57123.4,55690.8,56054.0,56419.7,57381.2,60897.0,64159.7,47107.6,47047.4,44357.9,40541.5,35200.9,31834.9,32951.7,31258.8,29766.4,27225.6,24573.0,21989.4,19359.2,17049.5,14763.2,12879.1,10840.7,8696.6,6837.0,5527.7,4263.3,10416.7
England,Yorkshire and The Humber,53.9318994,-1.166471661,2020-07-01,persons,52245.1,59257.3,62204.2,65059.2,66391.3,67041.3,67508.8,69438.0,71141.3,71120.6,70832.5,70088.7,70024.90000000001,67420.5,66132.5,65056.2,64256.9,61764.6,62290.7,67455.5,72378.5,75895.9,78556.8,82198.0,80656.09999999999,78762.2,79700.9,80841.7,82435.5,82730.3,82350.5,81527.90000000001,83674.4,81593.7,81145.7,80580.7,77957.9,77541.3,76801.6,77249.0,76823.8,73205.3,66889.4,65645.3,68008.4,69093.2,70371.4,73961.6,77560.0,81744.2,79418.5,80784.7,80560.7,80448.5,79780.3,79871.0,79475.9,77907.0,76429.2,73327.5,70623.5,68670.6,67481.0,64436.1,61963.3,58742.1,59125.7,57576.2,55479.4,56114.2,56203.2,57282.0,60150.4,64940.4,47965.4,46440.2,44929.6,40677.8,35680.1,31850.1,32562.4,31284.0,29876.6,27204.5,24690.0,22169.6,19391.4,16988.5,14839.1,12865.0,10896.6,8759.8,6917.2,5532.9,4238.4,10418.9
England,Yorkshire and The Humber,53.9318994,-1.166471661,2020-08-01,persons,51854.1,59192.2,62046.4,64692.7,66441.5,66967.0,67227.6,69318.5,71222.2,71105.1,70799.2,69998.5,70209.6,67543.09999999999,66265.2,65194.5,64261.9,61940.9,61934.2,66970.2,72007.7,75389.4,78089.6,81701.09999999999,80628.6,78878.7,79593.1,80458.3,82649.5,82394.3,82704.2,81483.1,83663.5,81879.9,80936.2,80811.3,78112.0,77719.3,76771.3,76952.7,77322.1,73772.6,67151.8,65544.2,67898.9,68907.3,70254.1,73693.1,77148.1,81718.1,79522.7,80788.0,80594.3,80239.1,79820.5,79593.2,79746.3,78060.8,76573.1,73534.1,70773.4,69099.6,67298.8,64600.0,62210.3,58816.3,58962.9,57831.8,55336.9,56313.0,55886.2,56781.2,59740.8,65403.0,49050.9,45986.9,45531.3,40766.2,36121.1,31828.0,32354.2,31253.3,29816.0,27358.5,24822.6,22234.9,19506.6,17032.3,14907.1,12935.7,10908.5,8831.9,6887.1,5549.9,4273.2,10536.2
England,Yorkshire and The Humber,53.9318994,-1.166471661,2020-09-01,persons,51191.2,59130.0,61654.2,64486.0,66446.9,66924.1,67128.0,69064.7,71224.5,71025.0,71021.3,69959.6,70264.4,67541.2,66579.0,65333.1,64453.6,62062.8,61646.2,66410.7,71745.1,75096.8,77382.0,81444.4,80487.2,79273.7,79208.6,80335.0,82717.3,82191.6,83009.5,81219.9,83762.2,81942.1,81057.1,80894.3,78379.4,77742.8,76859.5,77081.4,77458.1,73993.5,67481.2,65633.7,67815.6,68769.9,70244.9,73062.0,77033.2,81591.5,79625.5,80479.3,80789.9,80016.6,80078.7,79432.8,80120.8,77928.8,76752.0,73758.5,70929.5,69300.6,67393.1,64734.9,62568.7,58758.9,58864.6,58054.8,55371.5,56085.4,55928.1,56610.2,59424.7,65386.2,50315.2,45430.6,46000.0,40861.7,36451.6,31910.0,32287.2,31181.7,29958.6,27388.2,24875.2,22382.6,19575.7,17118.1,14888.3,13033.7,10976.3,8886.0,6952.6,5557.2,4317.4,10582.4
England,Yorkshire and The Humber,53.9318994,-1.166471661,2020-10-01,persons,51030.6,58970.0,61533.5,64315.2,66457.3,66638.6,67118.2,69036.4,71413.0,70789.3,71253.5,69848.3,70521.6,67724.3,66752.9,65404.4,64604.2,62470.3,65036.8,67820.6,71640.7,74700.4,77489.5,80933.0,80472.6,79488.8,79088.8,80555.6,82497.4,82390.6,83241.6,81057.5,83771.6,82171.2,81025.6,81069.3,78490.4,77889.3,76990.09999999999,77083.6,77765.5,74232.4,68109.6,65492.8,67792.7,68424.8,70431.9,72675.7,76623.3,81620.6,79650.7,80305.8,81019.5,79756.1,79814.6,79803.5,80322.3,78009.7,76928.7,73843.4,71181.1,69299.0,67338.7,65201.7,62926.4,58746.2,58658.4,58318.0,55535.0,55763.9,55872.7,56502.0,58865.7,65457.4,51782.8,44777.8,46338.7,40928.0,36805.7,31933.9,32163.1,31300.1,30001.1,27343.9,25024.9,22371.8,19736.1,17155.9,14893.8,13046.5,11030.2,8910.9,7089.0,5530.9,4316.0,10650.1
England,Yorkshire and The Humber,53.9318994,-1.166471661,2020-11-01,persons,50916.5,58739.7,61398.0,64011.2,66449.1,66555.2,67232.7,68765.0,71559.6,70620.9,71399.3,70153.2,70520.9,67853.5,67026.7,65319.1,64913.3,62614.1,64967.4,67965.1,71587.6,74652.4,77692.6,80935.0,80563.7,79593.2,79324.5,80519.3,82531.90000000001,82380.6,83440.8,81308.4,83665.7,82457.6,80897.2,81267.0,78961.0,77902.7,77134.6,76935.9,77993.2,74472.8,68741.5,65643.6,67793.4,68099.1,70387.9,72333.5,76292.0,81587.5,79727.6,80172.4,81077.9,79816.6,79812.6,79858.0,80355.8,78261.6,76915.8,74054.40000000001,71453.5,69223.2,67348.5,65765.9,62942.2,58990.4,58518.2,58395.5,55927.4,55317.2,55737.1,56331.5,58487.0,65173.3,53085.7,44331.3,46706.6,40967.3,37135.3,32057.4,31926.4,31326.0,30041.5,27339.9,25121.8,22265.5,19771.4,17187.1,14952.2,12987.5,11088.3,8857.9,7142.6,5487.1,4319.2,10668.4
England,Yorkshire and The Humber,53.9318994,-1.166471661,2020-12-01,persons,51079.6,58428.3,61092.7,64030.2,66331.3,66603.9,67211.3,68493.8,71450.7,70681.2,71243.7,70607.2,70596.8,67992.6,67244.7,65222.8,65203.5,62915.4,64437.6,67823.6,71370.5,74587.9,77516.9,80475.5,80994.4,79772.7,79395.9,80308.4,82540.8,82283.7,83697.1,81453.6,83769.2,82701.8,80930.5,81162.8,79373.7,78027.2,77237.2,77015.7,78023.7,74944.6,69144.4,65752.4,67762.0,68007.2,70053.40000000001,72066.9,76055.9,81139.3,80219.9,80057.1,80945.0,79902.9,79969.1,79633.3,80375.6,78375.9,77175.5,73937.4,72018.4,69116.3,67455.4,65933.3,63137.0,59151.1,58437.6,58430.3,56226.6,54808.1,55656.5,56219.8,58208.5,64500.7,54441.8,43834.7,47267.2,40936.4,37378.6,32237.9,31601.3,31257.6,30061.7,27148.9,25141.2,22225.8,19878.5,17115.7,14915.4,12900.6,11115.0,8703.0,7169.5,5453.8,4250.4,10593.8
England,Yorkshire and The Humber,53.9318994,-1.166471661,2021-01-01,persons,50656.7,58434.3,60958.5,63831.8,66098.8,66744.5,67178.5,68184.2,71505.8,70662.4,71229.2,70646.6,70732.9,68323.2,67318.4,65428.8,65299.3,63063.4,64142.1,67446.3,71004.3,74457.0,77076.8,80044.3,81423.8,79483.4,79394.4,80312.2,82477.3,82242.6,83629.8,81861.5,83571.6,82759.9,81584.7,81263.1,79307.5,78270.3,77306.0,77053.1,77992.6,75253.7,69838.1,65834.6,67414.40000000001,68079.8,69800.6,71868.1,75910.0,80606.3,80771.1,79677.2,81014.9,80135.5,79852.3,79725.8,80421.9,78375.5,77222.2,74204.4,72281.7,69028.7,67657.2,66070.5,63308.1,59495.4,58270.6,58538.4,56203.6,54751.7,55609.1,55876.9,57805.8,63675.4,56198.6,43430.0,47742.4,40932.1,37670.1,32359.0,31360.1,31171.7,29905.3,27264.2,25117.7,22173.8,19803.6,17127.2,14931.1,12797.9,11056.8,8723.5,7143.8,5399.9,4199.4,10542.5
England,Yorkshire and The Humber,53.9318994,-1.166471661,2021-02-01,persons,50290.3,58335.1,60688.7,63784.0,66013.2,66664.3,67144.7,68216.6,71170.1,70848.8,71299.7,70699.7,70753.7,68627.5,67666.5,65430.6,65251.7,63306.7,64240.6,67164.8,70510.3,74603.9,76828.7,79830.8,81366.2,79253.2,79342.0,80327.3,82135.9,82246.5,84046.6,81929.8,83269.0,83241.9,81564.7,80968.9,79830.59999999999,78388.40000000001,77252.6,77051.8,78016.3,75604.7,70407.2,65946.7,67238.3,67962.6,69506.9,71756.9,75451.6,80172.0,80945.1,79559.7,80951.2,80326.5,79696.5,79974.3,80405.6,78205.7,77346.3,74556.2,72665.8,68916.1,67704.7,66445.9,63189.2,59669.7,58438.2,58680.5,56054.9,54809.5,55425.6,55889.5,57353.0,62599.7,58072.0,43433.3,47818.3,40921.0,38024.5,32402.8,31204.7,31042.4,29748.1,27196.1,25270.1,22111.7,19662.6,17180.4,14881.5,12733.4,11014.5,8758.4,7085.4,5399.4,4130.6,10429.9
England,Yorkshire and The Humber,53.9318994,-1.166471661,2021-03-01,persons,50217.2,58315.9,60653.1,63434.7,65708.7,66837.5,67140.1,68112.8,70819.4,71140.8,71197.4,70844.8,70592.8,69030.2,67656.8,65806.5,64934.9,63720.7,64127.9,67023.6,70107.7,74571.6,76544.0,79877.3,81279.9,79418.3,79397.4,80480.6,81694.9,82671.1,84184.1,82271.7,82793.1,84058.1,81584.6,81063.40000000001,79846.2,78619.59999999999,77333.4,77048.4,77816.9,76166.8,70876.8,66114.5,66677.8,68274.7,69406.8,71543.6,75034.0,79877.4,81156.5,79409.0,80939.3,80326.1,79843.8,79951.2,80101.5,78676.0,77380.1,74783.5,72544.3,69309.4,67758.2,66556.9,63403.3,59986.2,58196.6,58723.5,56017.1,54919.2,55348.2,55745.5,56753.7,62150.2,59320.0,43657.4,47421.0,41214.8,38349.1,32409.2,30947.0,31147.0,29491.4,27450.5,25143.5,22094.7,19674.5,17141.1,14881.4,12707.4,10966.3,8853.9,6989.7,5374.5,4128.8,10373.0
England,Yorkshire and The Humber,53.9318994,-1.166471661,2021-04-01,persons,50265.8,58248.5,60570.0,63240.3,65732.3,66735.4,67178.0,67998.4,70493.9,71388.5,70986.0,71051.9,70628.7,69523.2,67416.5,66014.3,65140.8,63884.9,63872.2,67026.8,69735.90000000001,74307.2,76366.5,79797.0,81312.2,78922.5,79153.9,80545.4,81592.59999999999,82904.3,84243.2,82444.8,82681.0,84227.5,81993.0,81345.4,80209.4,78706.8,77317.5,77178.0,77815.1,76442.6,71541.8,66433.9,66213.7,68490.6,69346.3,71270.2,74835.4,79188.4,81517.3,79355.0,80983.4,80207.3,80222.6,79948.2,80174.9,78648.7,77520.9,75150.5,72776.2,69543.59999999999,67651.7,66861.1,63456.4,60532.5,58141.1,58648.2,56067.5,54866.2,55217.7,55601.8,56503.1,61366.5,60562.8,44292.3,46742.1,41716.8,38561.9,32824.3,30558.2,31228.3,29410.5,27537.5,25160.9,22259.3,19589.7,17281.2,14836.9,12738.8,10937.7,8957.2,6980.8,5395.8,4152.2,10333.2
England,Yorkshire and The Humber,53.9318994,-1.166471661,2021-05-01,persons,50198.9,58216.3,60224.3,63165.9,65670.1,66701.2,67344.4,67829.3,70284.9,71450.9,71034.1,71080.2,70436.8,69960.09999999999,67602.9,66030.0,65225.7,63980.6,63605.4,66911.2,69626.7,73993.7,76090.0,79464.6,81471.1,78776.4,78974.4,80662.0,81315.5,83102.6,84133.4,82813.4,82683.8,84394.4,82001.2,81722.8,80467.9,78667.7,77493.6,77219.2,77825.3,76670.2,72195.8,66770.6,65987.2,68470.6,69205.8,71118.9,74704.3,78713.7,81475.7,79207.8,80990.0,80148.8,80375.0,79768.0,79968.2,78854.1,77548.9,75381.0,72865.1,69704.7,67651.3,66980.5,63423.6,60873.3,58109.0,58558.7,56089.5,54994.3,54989.1,55548.8,56288.4,60341.0,61838.9,44974.4,46078.3,42290.4,38699.1,33229.9,30256.5,31287.5,29410.1,27660.8,25124.3,22367.4,19726.0,17185.5,14923.7,12794.3,10955.4,8970.3,7055.9,5423.9,4156.0,10368.7
England,Yorkshire and The Humber,53.9318994,-1.166471661,2021-06-01,persons,49513.4,58012.8,59987.0,62989.2,65514.7,66806.2,67323.5,67869.8,69862.0,71712.6,71106.8,71013.1,70528.7,69982.9,67732.90000000001,66284.5,65216.8,64259.3,63231.0,66733.9,69491.4,73597.8,76169.7,79057.5,81496.6,78492.5,78941.4,80765.7,81270.0,83118.9,83854.5,83213.1,82540.3,84668.5,82217.0,81738.4,80876.59999999999,78645.8,77816.2,77349.5,77530.1,76979.7,72963.3,66847.5,66080.6,68172.3,69209.4,70776.6,74431.2,78039.5,81770.7,79253.1,80767.7,80283.9,80278.4,79770.2,79826.8,78872.2,77590.0,75812.1,72923.3,69896.3,67826.1,66970.3,63718.0,61082.9,57921.5,58631.6,56295.4,54820.5,55074.2,55336.1,56156.5,59551.2,62620.8,45789.5,45572.5,42770.4,39008.0,33666.1,30175.8,31181.5,29411.0,27704.8,25252.8,22506.0,19878.1,17260.0,14983.9,12770.5,11023.0,9095.8,7073.8,5469.9,4220.4,10444.9
England,Yorkshire and The Humber,53.9318994,-1.166471661,2021-07-01,persons,49881.9,57880.8,59899.2,62685.600000000006,65466.0,66812.5,67378.6,67863.8,69771.2,71515.8,71397.8,71145.5,70407.7,70321.5,67763.2,66423.7,65382.7,64396.8,62948.2,66621.5,69509.9,73110.59999999999,76047.5,79014.1,81552.6,78455.3,78890.5,80965.3,81365.0,83477.7,84036.1,83547.6,82608.3,84789.9,82679.5,81878.5,81265.2,78607.4,78146.6,77311.9,77563.7,77212.8,73447.5,67126.2,65834.8,68264.40000000001,69226.0,70488.7,74058.3,77738.1,81747.6,79366.6,80650.5,80409.4,80334.0,79549.8,79700.3,79210.9,77562.9,76101.3,72961.5,70111.0,68166.2,66857.4,63857.9,61253.6,58023.0,58298.5,56740.7,54599.1,55173.8,55073.7,56078.3,58817.6,63384.2,46612.2,45008.7,43338.1,39072.5,34131.9,30214.9,30778.6,29452.9,27796.6,25219.8,22623.7,20052.3,17290.2,14948.3,12820.7,11049.2,9138.1,7145.1,5525.4,4239.4,10460.7
